timestamp, x, y, orientation, signal strength, ping time
1477454672239010.00,16.53866196,-19.60964012,-1.55159771,-84,1.72
1477454672335390.00,16.53866196,-19.60964012,-1.55124864,-85,2.19
1477454672440670.00,16.53866196,-19.60964012,-1.55124864,-83,5.38
1477454672530150.00,16.53866196,-19.60964012,-1.55107411,-84,1.02
1477454672642090.00,16.53866196,-19.60964012,-1.55107411,-84,12.8
1477454672740550.00,16.53866196,-19.60964012,-1.55107411,-86,3.4
1477454672832970.00,16.53866196,-19.60964012,-1.55107411,-82,1.87
1477454672932520.00,16.53866196,-19.60964012,-1.55107411,-83,1.74
1477454673058020.00,16.53866196,-19.60964012,-1.55107411,-82,2.51
1477454673139400.00,16.53866196,-19.60964012,-1.55107411,-86,1.79
1477454673236100.00,16.53866196,-19.60964012,-1.55107411,-86,1.04
1477454673341400.00,16.53866196,-19.60964012,-1.55107411,-85,3.33
1477454673454650.00,16.53866196,-19.60964012,-1.55107411,-80,1.02
1477454673542180.00,16.53866196,-19.60964012,-1.55107411,-84,4.77
1477454673660910.00,16.53866196,-19.60964012,-1.55107411,-83,16.1
1477454673754510.00,16.53866196,-19.60964012,-1.55107411,-81,4.84
1477454673996510.00,16.53866196,-19.60964012,-1.55107411,-86,2.1
1477454674075710.00,16.53866196,-19.60964012,-1.55107411,-84,1.79
1477454674168700.00,16.53866196,-19.60964012,-1.55107411,-86,1.76
1477454674319270.00,16.53866196,-19.60964012,-1.55107411,-82,2.18
1477454674405210.00,16.53866196,-19.60964012,-1.55107411,-82,3.26
1477454674495980.00,16.53866196,-19.60964012,-1.55107411,-85,3.87
1477454674592360.00,16.53866196,-19.60964012,-1.55107411,-82,1.05
1477454674691980.00,16.53866196,-19.60964012,-1.55107411,-81,1.02
1477454674803320.00,16.53866196,-19.60964012,-1.55107411,-82,2.62
1477454674897650.00,16.53866196,-19.60964012,-1.55107411,-89,2.53
1477454674993540.00,16.53866196,-19.60964012,-1.55107411,-81,1.36
1477454675092980.00,16.53866196,-19.60964012,-1.55107411,-82,1.02
1477454675201920.00,16.53866196,-19.60964012,-1.55107411,-80,4.26
1477454675297740.00,16.53866196,-19.60964012,-1.55107411,-81,1.78
1477454675395500.00,16.53866196,-19.60964012,-1.55107411,-84,2.62
